investment_id,customer_id,investment_type,amount_invested,return_rate
3996,2860,Stocks,6340.36,0.1035
3997,4334,ETF,19988.09,0.1333
3998,1726,Mutual Funds,43913.37,0.0436
3999,122,Mutual Funds,4034.43,0.0981
4000,2677,Bonds,39981.35,0.1105
4001,3098,Stocks,7639.34,0.0247
4002,3656,Stocks,26552.95,0.0486
4003,3798,Bonds,33401.79,0.0319
4004,1390,ETF,42333.25,0.071
4005,1103,ETF,24575.97,0.0975
4006,3581,Bonds,14692.81,0.1223
4007,2901,Stocks,40658.75,0.0303
4008,1156,Bonds,13763.95,0.136
4009,1861,Mutual Funds,11728.91,0.1083
4010,2594,Mutual Funds,38404.66,0.1121
4011,3258,ETF,26002.26,0.0295
4012,441,Bonds,8433.02,0.1015
4013,2260,Mutual Funds,4700.67,0.1214
4014,3035,Stocks,3499.35,0.0377
4015,2399,Stocks,5781.66,0.1295
4016,4066,Bonds,14780.19,0.067
4017,2254,ETF,22792.33,0.0497
4018,245,ETF,33624.73,0.0812
4019,1490,ETF,16788.39,0.0793
4020,2447,Mutual Funds,1341.56,0.0981
4021,1275,Bonds,19870.37,0.056
4022,1501,Bonds,49841.29,0.0527
4023,2797,ETF,26096.58,0.109
4024,3440,Stocks,45176.57,0.1241
4025,2756,Mutual Funds,33583.0,0.0949
4026,1695,Stocks,8489.52,0.0109
4027,4891,Mutual Funds,35133.15,0.0959
4028,1670,Stocks,38156.43,0.1178
4029,3849,ETF,5165.07,0.0475
4030,621,Mutual Funds,21972.12,0.0153
4031,4460,Mutual Funds,21054.1,0.1297
4032,3296,ETF,43360.67,0.0815
4033,1215,Bonds,6935.9,0.1417
4034,4918,Stocks,1402.72,0.1152
4035,2206,ETF,8869.61,0.0277
4036,171,Stocks,15598.73,0.0436
4037,1784,Bonds,9770.52,0.0842
4038,4291,ETF,1881.49,0.0226
4039,4657,ETF,8737.25,0.1408
4040,4844,Stocks,4138.95,0.023
4041,3130,Mutual Funds,4333.6,0.0898
4042,2388,Mutual Funds,25678.53,0.051
4043,1608,Stocks,2974.97,0.0514
4044,1880,ETF,20388.89,0.0289
4045,910,Bonds,1549.62,0.0396
4046,203,Stocks,46146.16,0.0719
4047,680,Mutual Funds,22151.46,0.081
4048,2727,Stocks,24378.89,0.1022
4049,3185,ETF,8069.34,0.0857
4050,1900,Bonds,41911.98,0.0627
4051,3084,Mutual Funds,19827.15,0.1483
4052,3709,Bonds,6140.36,0.1483
4053,4792,Stocks,14918.05,0.1438
4054,610,Bonds,38094.33,0.1283
4055,3144,Mutual Funds,43828.22,0.0784
4056,4156,Stocks,21642.15,0.1384
4057,532,ETF,22935.65,0.0312
4058,3382,Bonds,32673.68,0.0194
4059,4027,Stocks,2883.56,0.1057
4060,3778,ETF,44494.16,0.0664
4061,4191,Mutual Funds,8743.19,0.0668
4062,4378,Stocks,28560.11,0.0973
4063,4500,Stocks,9736.07,0.0169
4064,2239,Stocks,11673.75,0.0233
4065,671,Stocks,10079.53,0.1136
4066,376,ETF,20880.64,0.1197
4067,3144,ETF,3771.8,0.0654
4068,3291,Stocks,47331.41,0.1219
4069,3942,ETF,11285.99,0.1152
4070,2665,ETF,35677.48,0.0609
4071,533,Stocks,2900.79,0.1146
4072,1695,Stocks,16644.82,0.0574
4073,1102,ETF,25554.64,0.017
4074,3323,Mutual Funds,30691.1,0.0188
4075,3659,Bonds,31836.32,0.1035
4076,4713,ETF,23379.37,0.1083
4077,4880,Mutual Funds,39691.43,0.0615
4078,3558,ETF,41830.25,0.1154
4079,2266,Mutual Funds,20954.59,0.0393
4080,1118,Stocks,3278.56,0.1053
4081,3940,Bonds,28703.07,0.0912
4082,434,Bonds,40852.67,0.022
4083,518,Stocks,10748.31,0.1133
4084,1709,ETF,30835.32,0.0925
4085,494,Stocks,23821.03,0.12
4086,3560,Mutual Funds,16997.34,0.0808
4087,1169,Bonds,44832.28,0.0413
4088,4220,Bonds,23125.66,0.1322
4089,982,ETF,5243.49,0.017
4090,1158,Bonds,27825.85,0.0838
4091,818,ETF,3453.86,0.1189
4092,3467,Mutual Funds,49102.46,0.0637
4093,4903,ETF,2472.56,0.1384
4094,241,Stocks,43000.39,0.1434
4095,3402,Bonds,3499.16,0.049
4096,3785,Stocks,10139.21,0.0925
4097,4018,ETF,15036.61,0.0253
4098,4769,Stocks,48206.29,0.1302
4099,3563,Bonds,47170.39,0.012
4100,1932,Stocks,11079.0,0.046
4101,3777,Mutual Funds,2554.74,0.1273
4102,1660,Mutual Funds,5993.7,0.0769
4103,2443,Bonds,13901.19,0.0967
4104,3343,Mutual Funds,22849.66,0.0826
4105,312,Bonds,4062.77,0.0914
4106,3616,Stocks,4288.2,0.0967
4107,427,Mutual Funds,1342.35,0.0732
4108,2891,Mutual Funds,36699.04,0.1148
4109,4405,Bonds,1277.02,0.0235
4110,499,Stocks,47217.0,0.0929
4111,1852,Bonds,17234.84,0.0678
4112,3938,ETF,1971.27,0.1093
4113,3995,ETF,48817.31,0.0695
4114,3636,Mutual Funds,33676.11,0.0629
4115,76,Stocks,42943.06,0.0617
4116,1338,ETF,47290.97,0.1095
4117,1560,Stocks,30514.93,0.1089
4118,2408,Stocks,10432.41,0.1162
4119,2682,Stocks,7128.16,0.0861
4120,2317,Stocks,46517.11,0.0957
4121,3607,Bonds,1578.53,0.108
4122,2893,Mutual Funds,39592.14,0.0447
4123,4029,Stocks,21069.12,0.1468
4124,2051,Bonds,9343.63,0.0452
4125,61,Bonds,40390.8,0.0501
4126,859,Stocks,29846.99,0.1122
4127,2413,Mutual Funds,45322.78,0.0568
4128,1929,Mutual Funds,38916.81,0.026
4129,2042,ETF,3699.44,0.0126
4130,1207,Mutual Funds,42593.15,0.1376
4131,796,Bonds,38465.68,0.0786
4132,4106,Bonds,13508.47,0.0557
4133,4703,Stocks,48632.22,0.1326
4134,1769,Stocks,19000.57,0.0677
4135,1460,ETF,23542.28,0.0521
4136,492,Stocks,40839.11,0.0283
4137,2587,Bonds,45160.85,0.1131
4138,4917,Stocks,13706.25,0.0514
4139,1389,Bonds,7703.88,0.0952
4140,906,ETF,35727.09,0.1055
4141,3350,ETF,20771.43,0.1277
4142,2642,Bonds,3159.55,0.1328
4143,2772,Stocks,27841.07,0.0607
4144,3807,Mutual Funds,2431.74,0.0852
4145,721,ETF,23649.47,0.1353
4146,2591,Mutual Funds,4426.31,0.016
4147,3951,ETF,6219.17,0.1276
4148,3363,Stocks,21340.04,0.1237
4149,4646,ETF,42523.66,0.0249
4150,2344,ETF,41793.73,0.025
4151,2052,Mutual Funds,9163.57,0.1273
4152,4156,Bonds,20523.75,0.1486
4153,1522,Mutual Funds,28090.84,0.0615
4154,3036,Stocks,9695.63,0.1252
4155,1891,Stocks,5485.37,0.1309
4156,241,ETF,10829.12,0.1228
4157,3650,Bonds,45511.58,0.0657
4158,1247,Stocks,37720.83,0.0545
4159,1107,ETF,41061.83,0.0852
4160,4020,Mutual Funds,32532.56,0.0163
4161,765,Stocks,27557.99,0.1415
4162,4454,ETF,34915.67,0.1436
4163,3214,Stocks,38077.84,0.0884
4164,432,Stocks,42969.33,0.0215
4165,3396,Mutual Funds,43433.98,0.0405
4166,2338,Stocks,34388.49,0.1494
4167,3256,ETF,18607.02,0.1066
4168,2692,Stocks,44765.78,0.1466
4169,2786,ETF,26443.03,0.1211
4170,3198,Stocks,29721.89,0.0158
4171,4745,ETF,29359.24,0.0636
4172,4727,Bonds,1640.65,0.1447
4173,3987,Stocks,29749.61,0.1353
4174,3434,ETF,20120.9,0.0665
4175,3086,Bonds,20625.42,0.0469
4176,2215,Bonds,49656.99,0.1173
4177,3680,Bonds,44880.12,0.0856
4178,463,Stocks,31235.48,0.0817
4179,3490,ETF,30385.42,0.0927
4180,2945,ETF,44790.17,0.0788
4181,3663,Mutual Funds,36863.8,0.0356
4182,2072,Stocks,3555.51,0.128
4183,2476,ETF,40516.79,0.0681
4184,2847,Bonds,2837.58,0.1455
4185,1664,Stocks,2294.78,0.0753
4186,4001,Stocks,9970.17,0.149
4187,629,Mutual Funds,10646.28,0.0527
4188,3890,Stocks,42935.41,0.0959
4189,3109,ETF,21332.55,0.0401
4190,2316,Bonds,37417.92,0.1225
4191,472,Mutual Funds,10736.1,0.1237
4192,3220,Bonds,3555.06,0.0993
4193,2488,Mutual Funds,26927.11,0.0619
4194,4072,Mutual Funds,26604.48,0.0837
4195,651,Stocks,33804.66,0.0482
4196,1889,ETF,39149.56,0.1214
4197,2398,Stocks,15119.95,0.0349
4198,2014,Bonds,24094.51,0.0447
4199,2778,Mutual Funds,44910.29,0.0122
4200,927,Stocks,35363.66,0.0281
4201,4133,ETF,27300.13,0.1242
4202,2417,Bonds,12555.75,0.1034
4203,1809,Stocks,12153.0,0.0409
4204,2575,Mutual Funds,38631.31,0.1319
4205,4197,Stocks,29011.7,0.087
4206,1522,Bonds,31693.56,0.1348
4207,4976,Stocks,46603.45,0.0394
4208,1525,Bonds,31704.12,0.0455
4209,3874,ETF,31953.59,0.0156
4210,519,Bonds,5749.31,0.02
4211,2952,Stocks,42530.66,0.0728
4212,619,Bonds,3621.37,0.0435
4213,463,Mutual Funds,46668.88,0.0212
4214,3486,ETF,48257.49,0.1108
4215,1133,Bonds,38316.47,0.0441
4216,4195,Mutual Funds,39874.8,0.0546
4217,4897,Bonds,14918.62,0.0757
4218,3951,Bonds,27422.19,0.0529
4219,4414,ETF,20392.53,0.0339
4220,2324,Stocks,19627.82,0.1253
4221,2472,Stocks,29271.45,0.0624
4222,4961,Bonds,7616.47,0.1263
4223,3566,Mutual Funds,8405.67,0.087
4224,2330,Bonds,43458.4,0.0882
4225,3921,Stocks,34919.27,0.0149
4226,2807,ETF,46435.1,0.1418
4227,667,ETF,21136.85,0.0988
4228,193,ETF,21938.53,0.0975
4229,3022,Bonds,14136.12,0.0815
4230,4415,Stocks,22119.81,0.1275
4231,2900,Mutual Funds,3816.09,0.0631
4232,3391,Bonds,24612.17,0.073
4233,4857,Mutual Funds,36547.33,0.0129
4234,3533,ETF,43664.04,0.0952
4235,3608,Bonds,28394.78,0.0879
4236,3591,Mutual Funds,47443.36,0.0229
4237,604,Stocks,4138.6,0.0589
4238,3594,Bonds,8576.77,0.0946
4239,1264,Bonds,15065.91,0.025
4240,1666,Bonds,45495.46,0.0111
4241,2486,Bonds,42260.65,0.1425
4242,859,Stocks,10821.96,0.1403
4243,3341,Stocks,32749.6,0.0745
4244,1911,Stocks,16014.29,0.1192
4245,385,ETF,15043.54,0.0757
4246,2960,Mutual Funds,1967.63,0.0904
4247,3350,Mutual Funds,28258.97,0.0477
4248,4054,ETF,11167.54,0.0713
4249,1573,Stocks,47144.37,0.0436
4250,4794,Mutual Funds,42042.75,0.0181
4251,385,Mutual Funds,21311.14,0.0207
4252,1978,Stocks,25624.76,0.0569
4253,3783,ETF,27427.53,0.0914
4254,4191,ETF,31211.22,0.0146
4255,4415,Stocks,26503.01,0.1342
4256,3777,Stocks,18679.84,0.0109
4257,3181,ETF,48877.94,0.1004
4258,1659,Stocks,12857.68,0.0437
4259,4366,Stocks,44180.32,0.1465
4260,2442,Stocks,4032.7,0.0849
4261,4066,Stocks,30261.03,0.0853
4262,2883,Mutual Funds,11995.74,0.0321
4263,653,ETF,11900.0,0.0166
4264,76,Bonds,46155.28,0.0659
4265,1589,Mutual Funds,3521.59,0.1093
4266,2219,ETF,16471.65,0.0991
4267,3382,ETF,22297.63,0.0236
4268,2376,Mutual Funds,33942.19,0.0435
4269,462,ETF,32976.85,0.0856
4270,530,Stocks,12578.23,0.1142
4271,2794,Stocks,7997.98,0.0182
4272,1318,Stocks,37699.26,0.011
4273,394,Mutual Funds,42007.95,0.0441
4274,2388,Stocks,23882.16,0.0408
4275,4731,ETF,36934.83,0.1014
4276,4347,ETF,30346.77,0.1263
4277,4347,ETF,2576.77,0.0786
4278,22,Mutual Funds,25693.26,0.1415
4279,594,ETF,17986.79,0.1059
4280,704,ETF,48624.28,0.1014
4281,2396,Mutual Funds,39251.6,0.1043
4282,1877,Mutual Funds,45038.61,0.0965
4283,903,ETF,28066.13,0.0574
4284,1027,ETF,43922.65,0.0635
4285,466,ETF,11129.59,0.0865
4286,2284,Mutual Funds,45996.88,0.0711
4287,4868,Stocks,18961.19,0.1484
4288,3868,Stocks,27952.74,0.0486
4289,4067,ETF,34358.76,0.1125
4290,3054,Mutual Funds,6080.99,0.078
4291,2347,Mutual Funds,34349.49,0.0976
4292,4115,ETF,9888.64,0.1021
4293,1579,ETF,5943.21,0.1014
4294,4011,ETF,27360.15,0.0734
4295,1737,ETF,12122.25,0.0173
4296,1936,ETF,32759.89,0.0864
4297,2630,ETF,41757.88,0.0193
4298,3785,Bonds,41060.24,0.0375
4299,3719,Stocks,18954.07,0.0416
4300,772,ETF,4032.84,0.1467
4301,4178,ETF,27465.74,0.1382
4302,982,Mutual Funds,24025.84,0.1051
4303,570,ETF,35020.61,0.0414
4304,850,ETF,13589.17,0.014
4305,1559,Stocks,16971.32,0.0908
4306,3840,Stocks,34710.91,0.0682
4307,1363,Bonds,29507.39,0.0563
4308,4534,ETF,6417.58,0.0595
4309,4777,Bonds,14334.1,0.0772
4310,2305,Stocks,12358.65,0.1193
4311,1385,Mutual Funds,13762.84,0.0867
4312,2045,ETF,32344.73,0.1068
4313,3576,ETF,25425.16,0.125
4314,2520,ETF,2280.04,0.0985
4315,4786,Stocks,28243.92,0.0278
4316,2798,Stocks,42231.71,0.0447
4317,2212,Bonds,35470.77,0.0241
4318,1907,ETF,45658.68,0.1104
4319,2216,ETF,20606.01,0.0165
4320,3588,ETF,20776.07,0.0344
4321,4538,Stocks,48895.81,0.058
4322,4029,Bonds,49189.17,0.0613
4323,1143,Stocks,32658.19,0.0103
4324,4763,ETF,25749.66,0.0762
4325,3844,ETF,12612.02,0.0615
4326,3080,Mutual Funds,12513.34,0.0988
4327,3525,ETF,19572.34,0.1084
4328,2923,ETF,13720.59,0.0796
4329,1690,Bonds,30829.51,0.016
4330,2318,Stocks,27024.11,0.0408
4331,1603,Mutual Funds,33859.35,0.0555
4332,2395,Stocks,32112.31,0.0494
4333,359,Stocks,8557.26,0.0934
4334,4060,Bonds,16315.03,0.02
4335,4858,Bonds,1814.9,0.0798
4336,1052,Mutual Funds,26161.37,0.1135
4337,1588,Bonds,29511.84,0.046
4338,3276,Stocks,39989.9,0.136
4339,3999,ETF,49139.01,0.1106
4340,2287,ETF,26242.43,0.0445
4341,3351,Stocks,15784.43,0.0204
4342,4983,Mutual Funds,11175.32,0.1095
4343,682,Mutual Funds,39889.16,0.0516
4344,4326,Bonds,44808.7,0.0437
4345,3766,ETF,49053.06,0.1088
4346,1280,Mutual Funds,11722.53,0.0816
4347,202,Stocks,5270.81,0.1146
4348,3684,Mutual Funds,35760.23,0.1314
4349,112,ETF,6735.04,0.0468
4350,2094,Stocks,31413.65,0.0197
4351,1219,ETF,14843.32,0.0757
4352,2143,Stocks,15151.59,0.0565
4353,2124,Bonds,41910.04,0.0774
4354,4766,Mutual Funds,9372.38,0.0723
4355,566,Mutual Funds,35574.18,0.1385
4356,922,Stocks,16713.46,0.1225
4357,3418,Stocks,30275.38,0.0898
4358,299,Stocks,38083.92,0.1001
4359,4830,Stocks,15501.97,0.0688
4360,1199,Mutual Funds,14444.61,0.0201
4361,277,Bonds,43258.04,0.0862
4362,2737,Bonds,19330.48,0.0526
4363,4381,Mutual Funds,13273.53,0.0155
4364,339,ETF,29595.3,0.0732
4365,1860,ETF,1855.19,0.0278
4366,2182,Stocks,18153.18,0.1221
4367,4651,Bonds,16507.81,0.0349
4368,1680,Bonds,29846.12,0.0383
4369,613,ETF,44654.66,0.0542
4370,2703,ETF,40047.41,0.1499
4371,1915,Mutual Funds,25690.88,0.0369
4372,2542,Mutual Funds,26579.62,0.0266
4373,1571,Mutual Funds,9978.08,0.0398
4374,2946,Mutual Funds,24336.29,0.1457
4375,3165,Mutual Funds,13818.34,0.038
4376,4041,Mutual Funds,36864.09,0.0991
4377,1422,Mutual Funds,24632.43,0.0629
4378,2099,Bonds,27307.4,0.0533
4379,965,Stocks,32247.44,0.0706
4380,4207,Mutual Funds,9953.46,0.0622
4381,689,ETF,14385.63,0.1051
4382,894,Stocks,40685.32,0.142
4383,2096,Mutual Funds,35486.92,0.0858
4384,2254,Mutual Funds,3495.49,0.0293
4385,4707,Bonds,6112.8,0.0187
4386,1559,Stocks,32653.09,0.1363
4387,1617,Bonds,2381.22,0.1394
4388,970,ETF,1614.04,0.1429
4389,1226,ETF,34829.36,0.0231
4390,3393,Bonds,27539.87,0.0788
4391,1776,ETF,11958.73,0.1282
4392,2455,ETF,37529.17,0.0843
4393,2435,Stocks,33084.62,0.102
4394,4289,Stocks,2629.67,0.0399
4395,4636,ETF,42664.3,0.0678
4396,2135,ETF,3810.91,0.0293
4397,3518,Stocks,34257.98,0.0624
4398,216,Mutual Funds,19080.29,0.1186
4399,4924,Bonds,14409.53,0.0276
4400,4210,Bonds,29784.67,0.1403
4401,894,Stocks,30441.46,0.0676
4402,379,Bonds,17891.05,0.1056
4403,2812,Bonds,3468.55,0.1091
4404,3368,Mutual Funds,21459.29,0.014
4405,3874,ETF,18221.84,0.1129
4406,3826,Mutual Funds,34851.82,0.0419
4407,419,Mutual Funds,39603.8,0.0935
4408,1793,Bonds,37511.28,0.147
4409,3422,Bonds,18305.13,0.0947
4410,3204,ETF,38838.58,0.0861
4411,1950,ETF,12140.93,0.1453
4412,4339,Bonds,12050.85,0.1365
4413,3680,Bonds,13341.49,0.1454
4414,3302,Stocks,33621.35,0.1028
4415,81,ETF,14800.25,0.093
4416,4780,Stocks,16229.7,0.0835
4417,3718,Bonds,14644.21,0.0577
4418,3140,ETF,38723.45,0.0269
4419,4199,Mutual Funds,28657.55,0.1261
4420,1407,ETF,34252.84,0.0273
4421,1836,Bonds,27653.43,0.0338
4422,124,Stocks,24094.26,0.0238
4423,4593,Mutual Funds,1207.1,0.0908
4424,4109,Bonds,41750.93,0.1331
4425,1366,Stocks,5977.29,0.0646
4426,3918,Stocks,9680.85,0.123
4427,102,Stocks,18813.58,0.0926
4428,3509,Mutual Funds,16999.17,0.0113
4429,3500,Stocks,26763.03,0.0891
4430,4210,Stocks,40290.87,0.1046
4431,1592,Mutual Funds,30608.08,0.119
4432,900,Bonds,7231.31,0.0212
4433,555,Bonds,14128.16,0.0145
4434,4637,ETF,34809.9,0.0229
4435,3307,Bonds,30458.49,0.1476
4436,1940,Bonds,22162.59,0.0932
4437,3489,Bonds,40222.23,0.0524
4438,1501,ETF,11040.34,0.031
4439,4648,Bonds,9671.23,0.0357
4440,1146,Stocks,44643.34,0.1045
4441,1860,Mutual Funds,5171.55,0.016
4442,3448,Mutual Funds,23104.91,0.0838
4443,1424,Mutual Funds,27633.28,0.0235
4444,2661,Bonds,31828.32,0.0753
4445,4727,Stocks,28690.72,0.1069
4446,2596,Stocks,18977.99,0.025
4447,4241,Bonds,33982.43,0.0372
4448,4839,ETF,35373.71,0.0811
4449,2145,Stocks,16575.99,0.0436
4450,4303,ETF,24993.07,0.1056
4451,4851,Bonds,30535.48,0.1416
4452,388,Stocks,40661.35,0.0349
4453,1332,ETF,8377.26,0.1491
4454,4170,Mutual Funds,13948.61,0.1409
4455,3929,Mutual Funds,11497.18,0.1184
4456,757,ETF,29323.66,0.1314
4457,1676,Bonds,32243.09,0.1333
4458,2641,Stocks,42165.45,0.122
4459,1109,Bonds,18046.64,0.086
4460,1098,Bonds,30882.78,0.021
4461,3701,Bonds,26726.21,0.055
4462,3379,ETF,12492.36,0.0849
4463,1777,Bonds,15580.57,0.0941
4464,782,Mutual Funds,4079.98,0.06
4465,4940,Mutual Funds,29031.59,0.0484
4466,1298,Mutual Funds,23463.17,0.043
4467,4312,Stocks,38974.18,0.0931
4468,1070,Mutual Funds,15995.27,0.0628
4469,4045,Stocks,22125.06,0.0254
4470,1578,Bonds,34278.71,0.0278
4471,2537,Mutual Funds,8583.76,0.0596
4472,2034,Mutual Funds,1314.78,0.0826
4473,1900,Bonds,6177.15,0.0285
4474,3574,Mutual Funds,12267.47,0.1483
4475,2890,Stocks,26754.28,0.017
4476,1999,Stocks,49620.74,0.0246
4477,3125,Bonds,9529.6,0.0577
4478,4196,ETF,45582.03,0.0901
4479,3175,Mutual Funds,18209.68,0.0448
4480,234,Bonds,1696.94,0.0846
4481,1938,Bonds,43144.8,0.0974
4482,2990,ETF,48036.19,0.0746
4483,3663,Stocks,5515.83,0.0784
4484,2857,Stocks,48079.42,0.1111
4485,4414,ETF,11146.54,0.0502
4486,1547,Bonds,49702.89,0.0373
4487,3905,Mutual Funds,33583.5,0.0686
4488,4081,ETF,10050.98,0.1206
4489,3928,Stocks,34481.86,0.058
4490,4312,Mutual Funds,19501.66,0.1481
4491,3960,Mutual Funds,5828.49,0.0927
4492,3483,Mutual Funds,37584.28,0.0882
4493,3894,Bonds,49480.01,0.1372
4494,1361,Stocks,44150.89,0.1018
4495,2626,Stocks,43056.38,0.1209
4496,2314,Stocks,47722.27,0.1072
4497,3635,Bonds,43046.35,0.032
4498,1949,Mutual Funds,19835.59,0.1057
4499,4771,ETF,26282.68,0.0245
4500,4698,Bonds,7935.1,0.0855
4501,4806,Stocks,34042.7,0.0297
4502,3560,Bonds,24729.41,0.1169
4503,263,Mutual Funds,18497.1,0.1474
4504,4587,ETF,14249.53,0.0212
4505,603,Mutual Funds,30169.96,0.1129
4506,3970,Mutual Funds,6851.87,0.0791
4507,363,Stocks,25365.08,0.1433
4508,83,Mutual Funds,17190.24,0.0197
4509,4775,Bonds,17329.21,0.0938
4510,2324,Mutual Funds,21334.65,0.1239
4511,2089,Mutual Funds,10755.56,0.023
4512,42,Stocks,36675.63,0.0927
4513,4197,ETF,30548.19,0.1326
4514,2279,Mutual Funds,49563.7,0.0452
4515,4589,Stocks,39324.57,0.1124
4516,637,Bonds,45887.03,0.0726
4517,4927,ETF,26294.89,0.095
4518,3168,ETF,35595.37,0.0997
4519,186,Stocks,36121.36,0.114
4520,3362,ETF,28725.61,0.0425
4521,463,Stocks,33635.31,0.1135
4522,4095,Bonds,37739.4,0.1267
4523,4680,Mutual Funds,36720.06,0.0993
4524,4014,ETF,7015.13,0.0516
4525,2982,ETF,22301.18,0.0584
4526,3524,ETF,32402.11,0.035
4527,1476,ETF,37664.06,0.0922
4528,521,Bonds,38853.32,0.0231
4529,4086,Mutual Funds,1458.18,0.0978
4530,3912,ETF,27648.6,0.0194
4531,883,ETF,47142.33,0.0302
4532,516,ETF,37549.75,0.047
4533,4603,Stocks,6240.99,0.0689
4534,4722,ETF,22205.12,0.0417
4535,3763,Mutual Funds,12982.64,0.1459
4536,4619,Bonds,31169.63,0.017
4537,4416,Stocks,31646.87,0.0155
4538,3686,Mutual Funds,24384.57,0.0468
4539,2365,ETF,1854.06,0.0577
4540,700,Stocks,19483.66,0.0798
4541,4393,ETF,47831.38,0.1404
4542,2276,Stocks,39386.76,0.1415
4543,4020,Mutual Funds,40471.55,0.083
4544,3757,Bonds,1025.86,0.0708
4545,239,Bonds,23316.13,0.1433
4546,2335,ETF,43870.0,0.0677
4547,1489,Bonds,33206.31,0.1488
4548,2927,Stocks,46839.95,0.0722
4549,939,ETF,17447.31,0.0295
4550,3387,Stocks,32537.56,0.1428
4551,1021,Bonds,29573.39,0.0662
4552,3351,Stocks,28703.22,0.0988
4553,4836,ETF,34108.94,0.0647
4554,910,Mutual Funds,5001.57,0.0532
4555,4662,Mutual Funds,19911.45,0.0223
4556,3506,ETF,35116.49,0.0261
4557,2664,Bonds,27290.37,0.1425
4558,1605,Stocks,8696.84,0.0366
4559,1601,Bonds,23331.86,0.112
4560,1417,Stocks,46695.71,0.1333
4561,4110,Mutual Funds,18761.32,0.1377
4562,3230,Bonds,32564.76,0.0214
4563,4783,Bonds,47588.92,0.1303
4564,92,ETF,4035.63,0.1176
4565,379,ETF,48849.12,0.0159
4566,972,Mutual Funds,15673.35,0.1252
4567,4799,Stocks,21838.31,0.0349
4568,4279,Mutual Funds,18887.8,0.1154
4569,2119,Mutual Funds,8901.49,0.0503
4570,1143,Mutual Funds,21630.74,0.0278
4571,4334,ETF,19415.25,0.0135
4572,3035,Stocks,3171.07,0.0316
4573,2023,Stocks,28558.87,0.1195
4574,679,ETF,33090.23,0.1069
4575,2819,Mutual Funds,37278.25,0.0418
4576,1460,Stocks,39462.86,0.0769
4577,5,Stocks,41340.12,0.1268
4578,4941,Stocks,5180.5,0.1173
4579,4062,Bonds,33964.94,0.1443
4580,2018,ETF,31690.33,0.0381
4581,629,Bonds,29041.77,0.0554
4582,320,ETF,9267.63,0.0835
4583,4980,ETF,27517.74,0.0955
4584,4580,Bonds,5169.35,0.0247
4585,3480,ETF,35276.0,0.0704
4586,2353,Bonds,31544.49,0.0452
4587,1543,Mutual Funds,38233.57,0.0293
4588,1548,Stocks,1829.04,0.1007
4589,1148,ETF,4170.05,0.0532
4590,4087,ETF,16133.74,0.1161
4591,623,Mutual Funds,42366.62,0.0677
4592,581,Stocks,6953.77,0.1465
4593,2378,Mutual Funds,39759.56,0.1296
4594,4825,Mutual Funds,33016.44,0.1146
4595,3192,Mutual Funds,16417.57,0.1298
4596,2666,Mutual Funds,13832.52,0.0447
4597,1699,Mutual Funds,2127.62,0.0326
4598,4904,Stocks,21349.62,0.0724
4599,2764,Stocks,36544.37,0.0832
4600,2498,Stocks,32294.94,0.0759
4601,408,Stocks,20013.41,0.0468
4602,1442,ETF,7152.57,0.0816
4603,449,Bonds,30392.78,0.0529
4604,188,Mutual Funds,16293.24,0.1133
4605,3503,ETF,18948.55,0.1226
4606,1310,Mutual Funds,27720.64,0.0592
4607,603,Stocks,22257.09,0.0557
4608,1050,ETF,25894.24,0.1156
4609,140,Bonds,35663.38,0.1185
4610,2655,Bonds,29484.07,0.1399
4611,3590,Mutual Funds,4241.06,0.1389
4612,4142,Stocks,30789.1,0.0397
4613,58,ETF,14580.58,0.0869
4614,3013,Bonds,34514.57,0.1413
4615,2716,Mutual Funds,47929.39,0.0614
4616,1888,Stocks,40887.12,0.1364
4617,3889,ETF,45432.63,0.0117
4618,3067,Stocks,41270.59,0.0855
4619,2670,Stocks,39095.32,0.0778
4620,1434,Mutual Funds,8320.17,0.1308
4621,3936,Stocks,35847.75,0.0801
4622,4639,Bonds,33905.0,0.1032
4623,3190,Mutual Funds,9930.13,0.1387
4624,166,Mutual Funds,45641.19,0.0513
4625,1714,Mutual Funds,49416.74,0.0843
4626,1414,Mutual Funds,44997.77,0.112
4627,4010,Bonds,9078.91,0.0307
4628,3415,Mutual Funds,46555.7,0.073
4629,1489,Mutual Funds,35582.13,0.0854
4630,2352,ETF,9469.76,0.0895
4631,4979,Stocks,6150.0,0.0287
4632,1717,Bonds,11382.52,0.0928
4633,649,Bonds,9812.37,0.0669
4634,3545,ETF,17383.15,0.0904
4635,2892,Bonds,49184.24,0.0115
4636,3764,Stocks,13797.67,0.0676
4637,2726,Mutual Funds,42765.45,0.0385
4638,482,Mutual Funds,25108.01,0.0807
4639,3700,ETF,30281.17,0.0237
4640,2431,Bonds,10505.24,0.1002
4641,4072,Bonds,24053.13,0.0266
4642,2681,Bonds,14479.9,0.0759
4643,1747,Mutual Funds,19767.27,0.078
4644,1609,ETF,22102.61,0.0733
4645,895,Mutual Funds,48210.99,0.1186
4646,1575,Stocks,41694.51,0.0209
4647,4653,Bonds,33259.28,0.0643
4648,2127,ETF,35987.77,0.0699
4649,955,Mutual Funds,3572.4,0.0239
4650,4574,Stocks,19551.25,0.139
4651,743,Mutual Funds,24038.15,0.13
4652,4370,Bonds,13391.74,0.0341
4653,1689,ETF,1547.59,0.1275
4654,1724,Stocks,9837.73,0.147
4655,1559,Bonds,42497.66,0.0881
